Movie_ID,Title,Genre,Release_Date,Budget,Box_Office,IMDB_Rating,RottenTomatoes,Duration_Minutes,Language,Country,Director
256,Return of Empire,Romance,2018/08/07,$124632890,197115072,not rated,58%,,Spanish,Canada,Alan Smith
257,Return of Dreams,Horror,2015-12-04,"$135,675,644",$94611032,7.6,82%,,English,India,Raj Mehra
258,Love in Destiny,Thriller,11/09/2022,$227465526,833056753,8.1,45%,91.0,Hindi,Canada,John Carter
259,Last Revenge,Sci-Fi,2020/01/22,159340264,668.8M,not rated,47%,167.0,Spanish,USA,Emily Stone
260,Legend of Destiny,comedy,September 10 2022,$232700708,192.4M,NaN,,169.0,French,India,Raj Mehra
261,Love in Kingdom,comedy,10/02/2022,64.0M,71.3M,9.3,75%,100.0,English,Canada,Raj Mehra
262,Rise of Night,Comedy,February 21 2023,"$110,785,500",323181712,not rated,49%,108.0,Spanish,UK,Sophie Laurent
263,The Kingdom,SciFi,2022-03-25,35.8M,$47075649,5.8,,,english,Australia,Emily Stone
264,Rise of Galaxy,Drama,2020/06/13,68.0M,64.6M,8.0,,,english,USA,James Holloway
265,Love in Night,Drama,July 04 2016,71082135,286849859,NaN,71%,107.0,Hindi,India,Raj Mehra
266,Rise of Destiny,Action,2020-09-08,57729295,"$97,248,226",not rated,,168.0,Hindi,France,Sophie Laurent
267,Last Warrior,SciFi,2020-08-14,244293442,971.0M,not rated,55%,150.0,French,India,Sophie Laurent
268,Shadow of Journey,Drama,15/06/2015,157030367,"$748,909,735",NaN,54%,170.0,Spanish,UK,Alan Smith
269,The Empire,Romance,2018-08-20,131.1M,607.0M,not rated,,,Hindi,Canada,Emily Stone
270,Legend of Night,Sci-Fi,2017/07/01,246.1M,1048.4M,NaN,96%,149.0,French,India,Sophie Laurent
271,Last Galaxy,ACTION,04/02/2017,25.7M,$72337587,NaN,,177.0,French,Australia,Alan Smith
272,Shadow of Revenge,Action,2017-09-25,"$133,586,265","$193,455,324",not rated,42%,92.0,Hindi,India,Raj Mehra
273,The Night,action,2017/06/06,113838851,363955198,NaN,78%,159.0,Spanish,Australia,Raj Mehra
274,Dark Journey,HORROR,2021-08-16,"$76,006,734",95369271,6.4,41%,,english,Canada,John Carter
275,The Kingdom,Horror,2016-04-26,52626404,"$139,007,980",not rated,92%,,Spanish,France,James Holloway
276,Legend of Revenge,Comedy,2020/05/28,239.8M,$166797800,NaN,70%,,Spanish,Canada,Alan Smith
277,The Secrets,Horror,2016-04-27,74203997,"$100,219,514",NaN,,98.0,French,Australia,Raj Mehra
278,Legend of Revenge,HORROR,February 06 2019,73084017,"$122,478,801",not rated,70%,,Hindi,UK,Raj Mehra
279,Love in Warrior,Romance,02/05/2016,97437441,"$388,178,602",not rated,,155.0,english,France,Emily Stone
280,Shadow of Journey,HORROR,2019-11-19,$6420193,26.4M,5.6,78%,,French,Canada,Emily Stone
281,The Warrior,Romance,2020/07/17,$144856360,"$259,164,187",not rated,58%,89.0,Spanish,India,Emily Stone
282,The Warrior,action,2018/02/04,14.7M,31104608,6.5,73%,179.0,English,Canada,James Holloway
283,Dark Dreams,comedy,15/07/2017,199921374,846455424,NaN,,149.0,Spanish,USA,Raj Mehra
284,Rise of Kingdom,comedy,January 12 2021,83987623,170481984,7.3,,,Spanish,USA,Alan Smith
285,Love in Galaxy,Romance,12/11/2022,36.2M,60116328,not rated,74%,,english,UK,John Carter
286,Dark Destiny,Horror,2017/01/01,112.1M,395.9M,not rated,57%,180.0,French,Australia,Sophie Laurent
287,Last Galaxy,Comedy,10/04/2017,68.0M,"$259,213,171",8.4,98%,,Spanish,USA,Raj Mehra
288,Dark Secrets,Drama,July 09 2020,16344920,"$70,545,454",not rated,,113.0,English,Canada,Alan Smith
289,The Kingdom,Drama,01/06/2019,133398067,$630765409,NaN,60%,86.0,French,Canada,John Carter
290,Last Warrior,Horror,12/12/2017,92.4M,196466210,NaN,63%,,english,France,Emily Stone
291,Love in Night,SciFi,06/01/2017,"$206,916,013",$450123713,8.1,,133.0,english,Australia,Sophie Laurent
292,Shadow of Revenge,SciFi,July 04 2016,131966487,544.4M,not rated,,97.0,English,India,James Holloway
293,Rise of Journey,Thriller,October 02 2018,132.9M,568.3M,NaN,62%,137.0,Hindi,Australia,Raj Mehra
294,Legend of Warrior,comedy,December 25 2018,58407411,180820110,NaN,,144.0,english,Australia,James Holloway
295,Love in Destiny,action,October 25 2016,"$118,230,500",395.0M,NaN,,,Hindi,France,James Holloway
296,Battle of Revenge,ACTION,2017-01-23,"$205,761,668","$646,325,996",not rated,84%,111.0,French,USA,John Carter
297,Battle of Kingdom,Action,2015/04/18,$22124141,$104327968,5.8,,124.0,english,Australia,James Holloway
298,Shadow of Kingdom,ACTION,2015-04-28,124.0M,411.4M,NaN,,,english,Australia,Raj Mehra
299,Battle of Secrets,Sci-Fi,November 14 2020,52.5M,165906176,7.2,,,Hindi,India,James Holloway
300,Shadow of Dreams,comedy,2020-04-05,7833556,3920033,NaN,,161.0,English,Canada,James Holloway
301,Legend of Revenge,Sci-Fi,20/10/2017,55619136,130861337,5.6,67%,,Hindi,Australia,Emily Stone
302,Love in Galaxy,action,17/01/2017,147.8M,$611808413,not rated,,,english,UK,John Carter
303,Legend of Empire,ACTION,February 23 2016,45.8M,"$33,159,744",not rated,40%,96.0,English,France,Sophie Laurent
304,Battle of Dreams,SciFi,2022-10-25,96.8M,$231413706,8.7,,135.0,Spanish,France,Sophie Laurent
305,Last Revenge,Action,14/05/2016,56591225,256394773,5.7,,179.0,Spanish,Australia,Sophie Laurent
306,Last Dreams,ACTION,2022-01-21,$131923141,297.0M,NaN,,91.0,English,India,Emily Stone
307,Shadow of Night,HORROR,2016/05/05,"$121,544,380",$238264747,not rated,,173.0,Hindi,USA,Sophie Laurent
308,Dark Empire,Action,27/12/2018,$47331856,"$130,145,395",NaN,,141.0,English,Australia,Alan Smith
309,Last Empire,SciFi,2022/12/04,101.1M,380284042,5.4,,,Hindi,Canada,Raj Mehra
310,Shadow of Journey,comedy,December 14 2017,48041857,$38911243,not rated,64%,,Spanish,India,James Holloway
311,Legend of Revenge,Comedy,2020/11/16,"$198,542,920",155.9M,not rated,60%,97.0,English,India,Sophie Laurent
312,Rise of Journey,Comedy,2016-02-09,239476433,153440188,not rated,,,english,Canada,Emily Stone
313,Return of Journey,action,2020-04-01,24.0M,13427319,not rated,,152.0,English,UK,John Carter
314,Rise of Destiny,Thriller,2017/08/04,"$62,955,231","$303,610,437",7.1,76%,,English,Australia,Raj Mehra
315,Love in Destiny,ACTION,2017/01/08,101.1M,"$357,375,248",not rated,,,Hindi,France,Emily Stone
316,Dark Secrets,Comedy,25/04/2021,120585104,508.6M,NaN,,85.0,Hindi,Canada,John Carter
317,Last Empire,comedy,27/06/2017,143.9M,$159474278,not rated,,155.0,English,USA,Alan Smith
318,Last Dreams,HORROR,20/10/2017,100.5M,120.8M,NaN,76%,178.0,Hindi,France,Sophie Laurent
319,Rise of Secrets,Romance,2018-05-15,136070697,$573629645,NaN,,138.0,english,Australia,Emily Stone
320,The Revenge,Action,2018-06-02,233.0M,"$748,109,763",not rated,54%,,French,Canada,Raj Mehra
321,Love in Night,Sci-Fi,29/08/2016,140.5M,$127193405,not rated,,118.0,French,Canada,Alan Smith
322,Shadow of Journey,Horror,2017/03/22,212722103,"$774,397,228",not rated,73%,116.0,Hindi,France,James Holloway
323,Rise of Destiny,Romance,2019/08/22,188.8M,879.6M,NaN,78%,124.0,Hindi,Canada,Alan Smith
324,The Galaxy,Comedy,September 08 2022,"$172,284,186",$199192070,5.1,55%,121.0,Hindi,Australia,John Carter
325,The Dreams,Comedy,12/01/2021,"$86,904,502",219.5M,not rated,86%,173.0,French,Canada,Emily Stone
326,Shadow of Empire,comedy,April 02 2017,$146411555,101853984,7.8,,,Hindi,USA,John Carter
327,Love in Galaxy,Sci-Fi,2020-09-13,83.5M,367750733,not rated,45%,,Spanish,Australia,John Carter
328,Legend of Night,Drama,2020/06/29,"$15,670,954",$25281395,NaN,,,English,Australia,James Holloway
329,The Kingdom,comedy,12/07/2017,240.9M,540090827,7.8,,151.0,French,India,Raj Mehra
330,Last Secrets,Drama,14/01/2020,"$46,003,289","$111,286,210",not rated,91%,,Spanish,India,Alan Smith
331,Shadow of Secrets,ACTION,2018-07-24,$249008390,"$1,217,899,062",6.1,86%,,French,UK,Alan Smith
332,Last Warrior,Comedy,13/03/2016,"$205,148,086",$964597757,not rated,,162.0,Spanish,India,Sophie Laurent
333,Rise of Journey,ACTION,2020/08/19,189.5M,"$117,003,797",NaN,70%,105.0,english,USA,Alan Smith
334,Last Revenge,Comedy,12/07/2022,"$210,229,335",$1021644743,NaN,,,French,India,Alan Smith
335,Love in Dreams,Sci-Fi,2021-11-09,$113680595,453922777,6.8,96%,,English,Canada,Alan Smith
336,The Galaxy,comedy,2019/12/06,143.5M,566.0M,NaN,58%,173.0,French,Australia,Alan Smith
337,Rise of Warrior,HORROR,22/10/2022,29277519,109846632,6.1,,160.0,French,USA,James Holloway
338,Shadow of Destiny,action,2016/04/12,92.0M,$332346304,NaN,86%,,English,India,James Holloway
339,Shadow of Warrior,ACTION,2017-01-02,156797988,693.2M,NaN,58%,100.0,english,USA,Raj Mehra
340,Battle of Journey,SciFi,2021-02-04,210459372,"$344,942,781",not rated,,,English,Canada,Raj Mehra
341,Legend of Night,HORROR,18/01/2022,$6764432,"$10,831,271",not rated,62%,103.0,Spanish,Canada,James Holloway
342,The Destiny,Sci-Fi,31/12/2016,93.9M,"$435,774,789",not rated,,89.0,Hindi,UK,James Holloway
343,Rise of Revenge,Horror,September 23 2015,245928815,"$542,328,883",NaN,,152.0,english,Canada,John Carter
344,Legend of Destiny,SciFi,February 13 2023,34340595,105.5M,not rated,,,Spanish,Australia,Emily Stone
345,Shadow of Secrets,Comedy,December 12 2022,"$138,611,362",$376505890,NaN,80%,179.0,Spanish,France,Alan Smith
346,Legend of Galaxy,Action,08/03/2022,17.2M,34.5M,NaN,,85.0,Hindi,UK,Alan Smith
347,The Warrior,Comedy,September 15 2018,199453742,610357756,not rated,,,Spanish,UK,Alan Smith
348,The Kingdom,comedy,May 03 2021,$215450453,"$897,081,781",NaN,,93.0,Hindi,USA,James Holloway
349,Shadow of Secrets,HORROR,15/05/2019,$105727929,350.9M,NaN,85%,,English,France,Sophie Laurent
350,Last Galaxy,Horror,23/05/2018,$104746206,265.4M,8.4,98%,141.0,French,Canada,Sophie Laurent
351,Battle of Kingdom,comedy,02/09/2018,$56059559,"$113,830,143",5.5,,176.0,English,UK,John Carter
352,Rise of Dreams,SciFi,2015-07-08,189.4M,$817682166,NaN,80%,126.0,english,UK,James Holloway
353,Battle of Destiny,comedy,03/09/2016,147.9M,$286324709,not rated,75%,,Spanish,UK,James Holloway
354,Last Secrets,Comedy,2016-12-02,43.0M,204.0M,7.2,48%,145.0,English,France,John Carter
355,Shadow of Secrets,HORROR,2022/01/22,28.1M,68.0M,6.2,85%,144.0,English,Australia,Alan Smith
356,Battle of Journey,Comedy,05/07/2017,31.1M,79.3M,not rated,,,French,USA,John Carter
357,Battle of Journey,ACTION,March 02 2018,"$132,596,596",$133656275,not rated,90%,126.0,Hindi,Canada,Alan Smith
358,Return of Secrets,Comedy,22/02/2021,112593353,355503581,4.8,,,Spanish,Australia,Sophie Laurent
359,Rise of Secrets,SciFi,2016/04/13,51.5M,$179179034,8.6,,93.0,Spanish,France,James Holloway
360,The Destiny,Comedy,2016-07-23,"$137,686,343","$468,471,038",NaN,,110.0,Hindi,UK,Raj Mehra
361,Last Revenge,Thriller,2018-11-11,$218230807,1005917270,NaN,,155.0,English,Australia,Raj Mehra
362,Rise of Night,Action,2017/08/21,225319281,1105.0M,NaN,,154.0,english,France,Sophie Laurent
363,Dark Revenge,ACTION,27/03/2018,"$55,526,756",$166546791,4.9,,,english,USA,Sophie Laurent
364,Battle of Secrets,Sci-Fi,27/12/2021,177400764,732086343,NaN,,113.0,French,Canada,John Carter
365,Return of Kingdom,comedy,August 10 2019,$160139184,$439054615,not rated,63%,,English,India,Emily Stone
366,Last Journey,Horror,2015-11-17,"$201,305,019",577511134,not rated,82%,,Spanish,USA,James Holloway
367,Battle of Journey,Horror,April 05 2020,148621897,595.0M,NaN,58%,,Spanish,UK,John Carter
368,Shadow of Secrets,Action,May 12 2022,$173926446,457.3M,6.9,72%,,english,Canada,James Holloway
369,The Destiny,HORROR,16/12/2016,78878030,343.9M,NaN,90%,147.0,Spanish,USA,James Holloway
370,Shadow of Journey,Sci-Fi,19/04/2019,27656344,"$134,217,768",not rated,,,English,USA,Sophie Laurent
371,Last Journey,Thriller,21/12/2020,129558059,297251741,6.9,,,French,France,Emily Stone
372,The Destiny,Horror,February 23 2022,89742019,433.3M,NaN,91%,,French,Australia,Emily Stone
373,Return of Kingdom,Drama,07/08/2022,69.9M,$265954468,7.9,,97.0,French,UK,Sophie Laurent
374,Return of Empire,Action,2021-12-12,$199682991,"$354,404,678",not rated,47%,96.0,French,Australia,Emily Stone
375,Shadow of Destiny,Thriller,January 24 2017,157.0M,645767210,7.8,,,Hindi,UK,Sophie Laurent
376,The Revenge,Sci-Fi,2018-09-24,214.6M,178.7M,5.4,71%,,english,Australia,Alan Smith
377,Love in Galaxy,HORROR,2022-03-20,34106583,39.1M,5.0,,142.0,French,India,Emily Stone
378,The Revenge,comedy,September 12 2016,176888691,$89134987,NaN,,136.0,Spanish,India,John Carter
379,Battle of Destiny,HORROR,January 01 2021,108.2M,518.6M,not rated,81%,,English,France,James Holloway
380,Legend of Empire,Sci-Fi,30/05/2022,178.9M,252958695,not rated,,147.0,French,Australia,Sophie Laurent
381,The Secrets,Comedy,2020/06/26,$42565650,28.1M,NaN,41%,128.0,Hindi,Australia,John Carter
382,Legend of Journey,Romance,06/01/2021,"$113,852,686",$117477982,4.7,71%,145.0,english,Australia,Emily Stone
383,The Night,action,12/02/2020,$40040956,$22608862,not rated,91%,93.0,French,UK,Emily Stone
384,Rise of Secrets,Horror,July 16 2016,"$187,106,032",$432035077,NaN,44%,120.0,French,India,Emily Stone
385,Battle of Galaxy,HORROR,16/06/2015,$104301615,311896747,8.4,,95.0,English,India,John Carter
386,Last Revenge,Thriller,03/05/2020,"$194,714,408","$668,435,298",not rated,,115.0,Spanish,Australia,John Carter
387,Battle of Secrets,action,January 12 2022,165.1M,216229652,4.5,52%,152.0,Spanish,UK,Raj Mehra
388,Return of Night,Action,2017-03-04,"$141,241,934",209990400,7.0,82%,,Hindi,India,Alan Smith
389,Battle of Empire,action,03/08/2015,"$72,479,783",$145273101,6.9,44%,,Spanish,Canada,James Holloway
390,Dark Galaxy,action,28/08/2018,$117492246,"$163,828,988",8.2,64%,,Spanish,France,John Carter
391,Return of Secrets,SciFi,2016/12/30,244.0M,"$600,675,284",6.8,,119.0,Hindi,India,John Carter
392,Last Warrior,action,2020/03/21,190813848,"$583,698,844",8.3,,162.0,Spanish,India,Raj Mehra
393,Rise of Revenge,Horror,26/06/2020,153379211,666818895,not rated,67%,,French,Canada,Sophie Laurent
394,Shadow of Secrets,Action,2019-09-08,$244396813,1142227258,not rated,,,French,Australia,John Carter
395,Rise of Kingdom,Action,2022/10/10,"$126,451,304","$345,058,130",6.3,81%,,Hindi,India,Emily Stone
396,The Journey,SciFi,2016/07/21,"$128,287,797",559.4M,not rated,80%,165.0,French,Australia,James Holloway
397,Love in Night,Thriller,13/11/2021,$147517841,95.5M,8.2,,91.0,French,UK,Alan Smith
398,Dark Warrior,Romance,2021-04-07,"$171,197,370","$117,087,788",9.4,74%,,Spanish,Australia,Sophie Laurent
399,Return of Dreams,Drama,2017/12/31,207.2M,$798170642,NaN,,149.0,French,Australia,Raj Mehra
400,Last Journey,HORROR,2019-02-16,"$187,081,995",788401987,NaN,97%,121.0,English,India,James Holloway
401,Battle of Warrior,Comedy,2020-11-02,35.1M,127549988,not rated,,,French,Australia,Emily Stone
402,Rise of Empire,Comedy,October 29 2020,10766610,19.5M,NaN,,,Spanish,India,James Holloway
403,Return of Journey,Drama,2018-03-26,"$51,100,332",207.0M,5.9,79%,,english,India,Emily Stone
404,Shadow of Warrior,Comedy,2016-04-23,191.0M,"$873,044,344",NaN,51%,156.0,Hindi,UK,Sophie Laurent
405,Shadow of Kingdom,comedy,2016-05-12,105103591,264643583,NaN,60%,,Hindi,France,James Holloway
406,Shadow of Secrets,Thriller,December 16 2019,$207443727,1019192605,9.0,83%,124.0,French,Canada,Sophie Laurent
407,Dark Empire,HORROR,11/03/2022,"$124,714,883",262.9M,5.5,,171.0,Spanish,France,Sophie Laurent
408,Legend of Empire,Romance,2019/01/18,"$136,658,293",263738227,NaN,,,Hindi,France,Raj Mehra
409,Battle of Revenge,SciFi,28/03/2018,28514579,41934343,not rated,78%,103.0,Hindi,France,Raj Mehra
410,Love in Destiny,Action,August 05 2019,95037747,"$75,794,600",not rated,76%,110.0,French,UK,Raj Mehra
411,Last Secrets,comedy,2020/07/16,"$136,690,575",$94323073,8.5,,,English,Australia,Emily Stone
412,Shadow of Journey,Thriller,26/03/2022,$244628715,$439010850,NaN,,,Spanish,France,James Holloway
413,Rise of Dreams,Horror,2021-06-14,173.6M,"$622,550,478",7.4,,173.0,Hindi,India,John Carter
414,Dark Empire,comedy,2018-04-09,"$78,194,390","$166,181,494",not rated,88%,,Hindi,Australia,James Holloway
415,Dark Destiny,Horror,July 03 2021,"$77,869,212",$279121936,NaN,,,english,USA,Sophie Laurent
416,Return of Kingdom,HORROR,2022-09-25,46488018,128549737,9.1,92%,,Hindi,UK,Emily Stone
417,Battle of Secrets,Horror,02/11/2018,102.3M,$115174641,8.2,54%,173.0,english,UK,Sophie Laurent
418,Rise of Revenge,Thriller,2016-04-02,$61328766,66601944,8.3,52%,89.0,French,USA,James Holloway
419,The Destiny,action,30/09/2021,"$16,618,289","$13,263,274",7.9,45%,,Spanish,UK,James Holloway
420,Return of Kingdom,HORROR,2015-10-07,$48099280,"$209,141,507",NaN,50%,177.0,english,Canada,Emily Stone
421,Shadow of Journey,Romance,15/03/2016,132.4M,284604159,not rated,,,English,France,John Carter
422,Dark Night,Horror,2023-02-05,$144513311,160.6M,NaN,,,French,India,Raj Mehra
423,Love in Galaxy,action,May 02 2020,"$114,328,988",$206667019,NaN,83%,,Spanish,Australia,Emily Stone
424,Love in Revenge,Thriller,2021-08-15,"$27,818,601",$28833431,6.3,61%,,English,India,Alan Smith
425,Last Revenge,Drama,2020/05/02,199669527,548.3M,NaN,46%,,French,India,Emily Stone
426,The Destiny,SciFi,2022-08-09,"$41,133,662",26068698,NaN,,164.0,English,Australia,Raj Mehra
427,Battle of Galaxy,comedy,2022/06/04,211043568,573.0M,not rated,74%,,English,France,Alan Smith
428,Battle of Journey,Action,15/05/2015,89.4M,"$387,979,811",7.0,,147.0,Spanish,Australia,Alan Smith
429,Legend of Secrets,SciFi,03/05/2020,$182188496,545112998,not rated,,,English,USA,Raj Mehra
430,Dark Dreams,Thriller,2021-07-19,17.1M,18427110,NaN,,129.0,english,India,Sophie Laurent
431,Rise of Destiny,comedy,April 13 2016,"$178,968,409",$340836006,7.2,,,Hindi,USA,Emily Stone
432,Dark Revenge,HORROR,May 18 2019,$131084106,412384246,not rated,,,english,Canada,James Holloway
433,Return of Journey,Romance,05/11/2015,102.5M,498.6M,not rated,65%,164.0,Spanish,USA,Raj Mehra
434,Legend of Journey,Sci-Fi,May 09 2017,$95419279,165.1M,NaN,,,French,UK,Raj Mehra
435,Legend of Warrior,Action,15/01/2022,143343374,"$364,024,615",not rated,,,Spanish,Australia,Emily Stone
436,Dark Journey,ACTION,11/09/2017,21.1M,60066417,6.6,80%,,Hindi,Australia,Sophie Laurent
437,Return of Revenge,Comedy,10/04/2016,"$73,839,369",$265145881,NaN,,,French,Australia,John Carter
438,Shadow of Empire,comedy,11/02/2018,$59221414,72079164,8.4,95%,,English,France,James Holloway
439,Rise of Revenge,Thriller,29/07/2016,$185300598,$640850576,not rated,,148.0,english,Canada,John Carter
440,Dark Secrets,Thriller,17/05/2019,212551847,"$877,858,811",5.2,,,Hindi,Canada,John Carter
441,Rise of Dreams,Horror,2019/10/02,"$136,629,629",396.3M,8.9,,,Hindi,USA,Emily Stone
442,The Galaxy,comedy,2021/03/13,248.0M,800.1M,not rated,47%,,English,France,James Holloway
443,Return of Night,Comedy,2016/10/18,85.8M,77717605,NaN,95%,,French,UK,Emily Stone
444,Rise of Warrior,Thriller,2017-12-04,118.4M,526240618,not rated,,143.0,English,Australia,Emily Stone
445,Shadow of Empire,Sci-Fi,March 30 2017,54.3M,$181202848,5.1,73%,,Hindi,France,Alan Smith
446,Last Warrior,Romance,August 26 2021,239.5M,"$912,005,338",NaN,,133.0,English,USA,Raj Mehra
447,Return of Destiny,SciFi,March 23 2017,"$178,706,378",$581513094,NaN,,104.0,Hindi,India,Raj Mehra
448,Legend of Revenge,SciFi,2022/07/22,$36501041,"$20,568,960",8.1,,,French,India,Alan Smith
449,Return of Night,Thriller,05/08/2022,234871408,"$335,801,943",6.5,,118.0,Spanish,France,Sophie Laurent
450,Battle of Destiny,Action,04/04/2020,104.2M,325497812,not rated,,,English,USA,Raj Mehra
451,Return of Journey,Drama,2021-10-19,$20771205,15.3M,NaN,,,english,Canada,John Carter
452,Shadow of Kingdom,SciFi,2018/10/21,"$160,823,268",$210224156,not rated,67%,118.0,Hindi,USA,Sophie Laurent
453,Last Dreams,Sci-Fi,March 04 2018,139.0M,614.8M,6.7,,,English,India,Sophie Laurent
454,The Journey,comedy,2016/10/31,19647762,$30146984,NaN,,,French,France,John Carter
455,Shadow of Destiny,Drama,19/01/2016,232.1M,"$867,631,752",not rated,,157.0,Spanish,USA,Raj Mehra
456,Love in Destiny,Comedy,2020-08-02,210.8M,$646999961,not rated,,132.0,Hindi,India,John Carter
