Movie_ID,Title,Genre,Release_Date,Budget,Box_Office,IMDB_Rating,RottenTomatoes,Duration_Minutes,Language,Country,Director,Release_Year,ROI,Profit,Profit_Status
172,Last Night,Horror,2017-12-31,149624581.0,188182557.0,7.0,95,174.0,English,India,Emily Stone,2017,25.769813851642464,38557976.0,Average
173,Love In Journey,Action,2021-06-23,91462177.0,386717460.0,7.1,90,130.0,Hindi,France,Alan Smith,2021,322.81681093158323,295255283.0,BlockBuster
174,Rise Of Journey,Romance,2022-06-13,92856046.0,289599431.0,7.1,92,137.0,Hindi,Uk,James Holloway,2022,211.8799943301484,196743385.0,BlockBuster
175,Battle Of Dreams,Romance,2015-07-18,151917552.0,471050963.0,4.6,69,137.0,English,Australia,Sophie Laurent,2015,210.0701379127015,319133411.0,BlockBuster
176,Shadow Of Night,Action,2022-05-05,241800000.0,828161048.0,7.1,50,130.0,English,France,Emily Stone,2022,242.49836559139783,586361048.0,BlockBuster
177,The Galaxy,SciFi,2015-11-16,29481095.0,108096596.0,7.0,61,139.0,French,Usa,Sophie Laurent,2015,266.6641147487907,78615501.0,BlockBuster
178,Rise Of Destiny,Drama,2019-02-14,107829551.0,97261162.0,8.4,81,93.0,Spanish,Australia,Sophie Laurent,2019,-9.80101363864531,-10568389.0,Flop
179,Return Of Warrior,SciFi,2021-11-28,123138288.0,256170089.0,9.0,88,135.0,Hindi,France,James Holloway,2021,108.0344734044053,133031801.0,BlockBuster
180,Last Destiny,Comedy,2021-03-16,217353024.0,245400000.0,6.9,72,135.0,Hindi,Australia,John Carter,2021,12.903881199278826,28046976.0,Average
181,Return Of Journey,SciFi,2016-04-06,215400138.0,978047271.0,7.1,67,135.0,Spanish,France,James Holloway,2016,354.0606519945684,762647133.0,BlockBuster
182,Battle Of Destiny,Action,2021-02-08,151661381.0,541900000.0,5.6,68,130.0,Spanish,France,Alan Smith,2021,257.30915571710375,390238619.0,BlockBuster
183,Legend Of Kingdom,Horror,2016-09-17,193390858.0,446800000.0,4.9,91,134.0,French,Canada,Emily Stone,2016,131.03470589080274,253409142.0,BlockBuster
184,Rise Of Night,Thriller,2019-11-27,209876417.0,893101622.0,7.0,70,163.0,Hindi,Australia,Emily Stone,2019,325.5369110861083,683225205.0,BlockBuster
185,Rise Of Empire,Thriller,2016-07-16,181644584.0,696236753.0,7.0,70,134.0,English,Australia,James Holloway,2016,283.29618074382006,514592169.0,BlockBuster
186,The Dreams,SciFi,2018-01-19,201700000.0,905610687.0,7.0,63,148.0,Hindi,India,James Holloway,2018,348.9889375309866,703910687.0,BlockBuster
187,Rise Of Galaxy,Thriller,2020-09-15,212588911.0,204738452.0,7.0,70,104.0,English,Canada,Emily Stone,2020,-3.6927885669445852,-7850459.0,Flop
188,Return Of Dreams,Comedy,2019-09-01,203800000.0,703317848.0,7.4,72,107.0,Spanish,Usa,Alan Smith,2019,245.10198626104022,499517848.0,BlockBuster
189,Last Night,Drama,2015-12-20,23502299.0,104500000.0,7.0,72,179.0,French,Uk,Raj Mehra,2015,344.63735228625933,80997701.0,BlockBuster
190,Return Of Kingdom,Comedy,2016-08-09,137435497.0,685808905.0,6.9,80,127.0,French,Australia,Emily Stone,2016,399.00420194936976,548373408.0,BlockBuster
191,Legend Of Galaxy,SciFi,2020-08-07,87546759.0,84700000.0,5.0,67,135.0,French,Australia,John Carter,2020,-3.2517011851917896,-2846759.0,Flop
192,Shadow Of Revenge,Action,2021-08-21,160899429.0,149651999.0,7.1,68,130.0,Hindi,France,James Holloway,2021,-6.9903479893642135,-11247430.0,Flop
193,Return Of Warrior,Horror,2016-03-22,67709536.0,56611500.0,7.0,66,134.0,English,France,James Holloway,2016,-16.390654338555798,-11098036.0,Flop
194,Rise Of Destiny,Action,2022-09-11,129378654.0,218977986.0,7.1,49,176.0,Hindi,France,Raj Mehra,2022,69.25356635724468,89599332.0,Hit
195,Last Warrior,Action,2019-07-15,18140081.0,64348766.0,6.8,47,92.0,English,India,Alan Smith,2019,254.73251745678533,46208685.0,BlockBuster
196,Rise Of Secrets,Horror,2017-11-26,104922345.0,376491138.0,7.0,68,134.0,English,Usa,Alan Smith,2017,258.82836777999955,271568793.0,BlockBuster
197,Love In Revenge,SciFi,2015-01-05,18592954.0,23351847.0,6.3,67,142.0,English,Canada,Raj Mehra,2015,25.595142116739495,4758893.0,Average
198,Last Journey,SciFi,2021-05-03,170618546.0,274018760.0,5.9,66,167.0,Spanish,Usa,Alan Smith,2021,60.603150374989134,103400214.0,Hit
199,Battle Of Kingdom,SciFi,2018-11-10,214893915.0,797300000.0,7.0,78,135.0,English,France,Raj Mehra,2018,271.0202776100012,582406085.0,BlockBuster
200,Return Of Warrior,Action,2017-10-12,100900000.0,398822985.0,8.3,68,130.0,English,India,Raj Mehra,2017,295.2655946481665,297922985.0,BlockBuster
201,Dark Secrets,Action,2022-11-21,90363647.0,373016256.0,7.1,68,130.0,English,Usa,John Carter,2022,312.7946009084826,282652609.0,BlockBuster
202,The Kingdom,SciFi,2015-01-03,67444356.0,216326594.0,6.2,67,92.0,English,Canada,Emily Stone,2015,220.74825356772627,148882238.0,BlockBuster
203,Legend Of Dreams,Action,2019-11-03,43024597.0,171400000.0,6.0,68,130.0,Hindi,India,Emily Stone,2019,298.3767703855541,128375403.0,BlockBuster
204,Dark Galaxy,Romance,2021-08-09,155854635.0,564400000.0,7.1,48,178.0,Spanish,France,Raj Mehra,2021,262.13231643704404,408545365.0,BlockBuster
205,Dark Secrets,Comedy,2022-04-03,13692676.0,18065677.0,6.2,70,125.0,English,Australia,Emily Stone,2022,31.936788689077282,4373001.0,Average
206,Dark Journey,Action,2017-12-22,176557821.0,667704030.0,6.3,86,130.0,French,Australia,Alan Smith,2017,278.1786760950114,491146209.0,BlockBuster
207,Battle Of Revenge,Drama,2021-02-14,49651135.0,222461115.0,7.0,81,134.0,English,Usa,James Holloway,2021,348.04839808797925,172809980.0,BlockBuster
208,Rise Of Destiny,Drama,2016-11-27,10389647.0,20095926.0,7.2,72,175.0,French,Australia,Sophie Laurent,2016,93.42260617709148,9706279.0,Hit
209,Shadow Of Empire,Action,2018-09-18,168025583.0,756768695.0,7.1,68,130.0,Hindi,India,John Carter,2018,350.3889714222863,588743112.0,BlockBuster
210,Legend Of Journey,Action,2015-08-12,18323913.0,41559733.0,7.1,68,110.0,English,India,Sophie Laurent,2015,126.80599389442636,23235820.0,BlockBuster
211,Rise Of Journey,Action,2018-06-17,176313000.0,319682197.0,7.1,68,130.0,French,Uk,Sophie Laurent,2018,81.31515940401445,143369197.0,Hit
212,Battle Of Journey,Comedy,2017-07-15,124661889.0,87360080.0,6.9,46,135.0,Spanish,France,Raj Mehra,2017,-29.92238389713475,-37301809.0,Flop
213,Love In Kingdom,SciFi,2021-02-01,66072491.0,197636601.0,7.0,97,149.0,English,France,Sophie Laurent,2021,199.1208565150056,131564110.0,BlockBuster
214,Return Of Warrior,Action,2019-01-10,49872955.0,243117786.0,7.1,68,125.0,English,France,Raj Mehra,2019,387.4741951825393,193244831.0,BlockBuster
215,Last Kingdom,SciFi,2015-02-20,111664169.0,333233110.0,7.0,77,98.0,Hindi,Canada,James Holloway,2015,198.42438535498349,221568941.0,BlockBuster
216,Love In Journey,Horror,2021-10-30,240657758.0,565306317.0,5.9,68,134.0,Hindi,Australia,Sophie Laurent,2021,134.90051669142534,324648559.0,BlockBuster
217,Last Dreams,Action,2018-10-15,18200000.0,70300000.0,7.1,83,114.0,Hindi,Australia,Alan Smith,2018,286.2637362637363,52100000.0,BlockBuster
218,Last Revenge,Horror,2022-03-29,212777336.0,897112866.0,7.0,68,134.0,English,Canada,Sophie Laurent,2022,321.6204990930049,684335530.0,BlockBuster
219,Legend Of Revenge,Action,2020-11-17,22613920.0,42967667.0,8.9,93,116.0,French,Usa,James Holloway,2020,90.0053904851525,20353747.0,Hit
220,Dark Journey,Horror,2019-06-14,194148734.0,271030463.0,7.0,68,134.0,Hindi,India,James Holloway,2019,39.59939754229868,76881729.0,Average
221,Rise Of Night,Action,2019-03-05,206047723.0,873418970.0,7.1,54,130.0,Spanish,Usa,Emily Stone,2019,323.89159039626946,667371247.0,BlockBuster
222,Shadow Of Warrior,Horror,2015-02-04,7400000.0,19500000.0,7.0,68,134.0,Hindi,France,James Holloway,2015,163.51351351351352,12100000.0,BlockBuster
223,Legend Of Secrets,SciFi,2021-07-22,63575047.0,165300000.0,7.0,67,123.0,French,Usa,James Holloway,2021,160.007672507108,101724953.0,BlockBuster
224,Last Night,Romance,2022-12-22,79217907.0,267968540.0,7.1,97,137.0,Hindi,Australia,Sophie Laurent,2022,238.26763436201364,188750633.0,BlockBuster
225,Battle Of Night,Comedy,2019-11-09,198617984.0,122060427.0,6.9,92,128.0,Spanish,Australia,Alan Smith,2019,-38.54512842099938,-76557557.0,Flop
226,Dark Kingdom,Comedy,2016-11-27,248300000.0,1175412905.0,6.9,56,135.0,English,India,James Holloway,2016,373.3841743858236,927112905.0,BlockBuster
227,Last Revenge,Drama,2019-03-03,64900000.0,249985620.0,7.0,43,145.0,Spanish,Usa,Emily Stone,2019,285.18585516178734,185085620.0,BlockBuster
228,Love In Empire,Action,2016-07-16,107500000.0,309925402.0,7.1,68,176.0,English,France,James Holloway,2016,188.30269953488371,202425402.0,BlockBuster
229,Dark Empire,Action,2020-01-26,174391569.0,861473716.0,7.4,71,130.0,French,France,Alan Smith,2020,393.9881675128458,687082147.0,BlockBuster
230,The Kingdom,Comedy,2023-03-12,133151160.0,296300000.0,6.9,52,171.0,English,India,Emily Stone,2023,122.52904142930485,163148840.0,BlockBuster
231,Shadow Of Destiny,SciFi,2020-08-23,240413905.0,492746084.0,7.0,67,135.0,French,Australia,Sophie Laurent,2020,104.95739795083816,252332179.0,BlockBuster
232,Battle Of Dreams,Comedy,2016-06-11,97001644.0,483322827.0,5.6,53,160.0,English,Uk,Emily Stone,2016,398.2625108910525,386321183.0,BlockBuster
233,Love In Night,Horror,2021-12-27,179628103.0,730111393.0,7.8,43,134.0,French,Usa,Raj Mehra,2021,306.4572195587903,550483290.0,BlockBuster
234,Shadow Of Galaxy,Thriller,2022-09-09,72800000.0,191927957.0,7.0,70,164.0,French,Usa,Raj Mehra,2022,163.63730357142856,119127957.0,BlockBuster
235,Last Destiny,Action,2020-07-31,197942338.0,649200000.0,8.7,68,122.0,English,Canada,Alan Smith,2020,227.97430128363948,451257662.0,BlockBuster
236,Battle Of Dreams,Comedy,2015-12-01,249371996.0,357754783.0,6.9,71,96.0,English,Uk,Emily Stone,2015,43.4622927748471,108382787.0,Average
237,Last Night,SciFi,2015-07-25,67051616.0,171342395.0,7.0,67,139.0,English,Usa,John Carter,2015,155.53805444450438,104290779.0,BlockBuster
238,Shadow Of Dreams,Drama,2019-11-28,233706666.0,262400000.0,8.6,72,134.0,Hindi,France,Emily Stone,2019,12.277499179248913,28693334.0,Average
239,Love In Warrior,Action,2016-06-26,233350413.0,618869225.0,7.1,68,130.0,Hindi,Canada,John Carter,2016,165.21025484535997,385518812.0,BlockBuster
240,Shadow Of Journey,SciFi,2016-07-04,236545921.0,846855355.0,7.0,60,175.0,Hindi,Canada,Raj Mehra,2016,258.00885993717895,610309434.0,BlockBuster
241,Rise Of Revenge,Romance,2023-02-24,189748458.0,693100000.0,7.1,64,156.0,English,Australia,Sophie Laurent,2023,265.27306061164404,503351542.0,BlockBuster
242,Battle Of Warrior,Action,2020-07-06,140712261.0,607800000.0,9.4,72,130.0,French,India,John Carter,2020,331.94530148300294,467087739.0,BlockBuster
243,Battle Of Destiny,SciFi,2020-01-06,128237266.0,320445684.0,8.2,67,137.0,Spanish,Canada,John Carter,2020,149.88499364919397,192208418.0,BlockBuster
244,Last Kingdom,Horror,2017-04-27,226700000.0,206100000.0,8.6,68,134.0,Hindi,Australia,Alan Smith,2017,-9.086898985443318,-20600000.0,Flop
245,Return Of Empire,Drama,2018-12-25,35600000.0,33416837.0,4.7,71,134.0,English,Uk,Raj Mehra,2018,-6.132480337078651,-2183163.0,Flop
246,Love In Galaxy,SciFi,2017-02-19,57592269.0,77400859.0,7.0,93,135.0,Spanish,Canada,Sophie Laurent,2017,34.39452958521221,19808590.0,Average
247,The Kingdom,SciFi,2021-07-24,138903294.0,72162945.0,8.2,67,135.0,Spanish,France,Alan Smith,2021,-48.04806788815246,-66740349.0,Flop
248,Return Of Night,SciFi,2018-11-05,168475498.0,778625702.0,7.0,67,135.0,Spanish,Australia,Sophie Laurent,2018,362.1596085147052,610150204.0,BlockBuster
249,Last Dreams,Romance,2016-06-27,58900000.0,85071528.0,7.1,69,137.0,French,Usa,Raj Mehra,2016,44.43383361629881,26171528.0,Average
250,Shadow Of Empire,Romance,2015-08-20,33600000.0,20609148.0,7.1,56,137.0,English,Canada,John Carter,2015,-38.66325,-12990852.0,Flop
251,Rise Of Secrets,Romance,2021-04-20,101283083.0,421653423.0,7.1,58,137.0,French,Australia,James Holloway,2021,316.31179710435947,320370340.0,BlockBuster
252,Last Galaxy,Horror,2019-12-20,153200000.0,113698518.0,8.4,68,107.0,English,India,Emily Stone,2019,-25.784257180156654,-39501482.0,Flop
253,The Revenge,Comedy,2021-03-29,142934714.0,148236469.0,6.9,70,144.0,English,India,James Holloway,2021,3.7092144039970583,5301755.0,Average
254,Last Journey,Horror,2021-03-03,165223845.0,120400000.0,7.1,73,149.0,French,Canada,Raj Mehra,2021,-27.129162258631617,-44823845.0,Flop
255,Return Of Galaxy,Romance,2018-09-21,113300000.0,103500000.0,7.1,69,156.0,English,Australia,James Holloway,2018,-8.649602824360105,-9800000.0,Flop
256,Return Of Empire,Romance,2018-07-08,124632890.0,197115072.0,7.1,58,137.0,Spanish,Canada,Alan Smith,2018,58.156544392094254,72482182.0,Hit
257,Return Of Dreams,Horror,2015-04-12,135675644.0,94611032.0,7.6,82,134.0,English,India,Raj Mehra,2015,-30.26675296267619,-41064612.0,Flop
258,Love In Destiny,Thriller,2022-09-11,227465526.0,833056753.0,8.1,45,91.0,Hindi,Canada,John Carter,2022,266.2342894984447,605591227.0,BlockBuster
259,Last Revenge,SciFi,2020-01-22,159340264.0,668800000.0,7.0,47,167.0,Spanish,Usa,Emily Stone,2020,319.7306965676924,509459736.0,BlockBuster
260,Legend Of Destiny,Comedy,2022-09-10,232700708.0,192400000.0,6.9,70,169.0,French,India,Raj Mehra,2022,-17.318687315725743,-40300708.0,Flop
261,Love In Kingdom,Comedy,2022-02-10,64000000.0,71300000.0,9.3,75,100.0,English,Canada,Raj Mehra,2022,11.40625,7300000.0,Average
262,Rise Of Night,Comedy,2023-02-21,110785500.0,323181712.0,6.9,49,108.0,Spanish,Uk,Sophie Laurent,2023,191.7184216346002,212396212.0,BlockBuster
263,The Kingdom,SciFi,2022-03-25,35800000.0,47075649.0,5.8,67,135.0,English,Australia,Emily Stone,2022,31.49622625698324,11275649.0,Average
264,Rise Of Galaxy,Drama,2020-06-13,68000000.0,64600000.0,8.0,72,134.0,English,Usa,James Holloway,2020,-5.0,-3400000.0,Flop
265,Love In Night,Drama,2016-07-04,71082135.0,286849859.0,7.0,71,107.0,Hindi,India,Raj Mehra,2016,303.54705018356583,215767724.0,BlockBuster
266,Rise Of Destiny,Action,2020-08-09,57729295.0,97248226.0,7.1,68,168.0,Hindi,France,Sophie Laurent,2020,68.45559260683852,39518931.0,Hit
267,Last Warrior,SciFi,2020-08-14,244293442.0,971000000.0,7.0,55,150.0,French,India,Sophie Laurent,2020,297.47280649474004,726706558.0,BlockBuster
268,Shadow Of Journey,Drama,2015-06-15,157030367.0,748909735.0,7.0,54,170.0,Spanish,Uk,Alan Smith,2015,376.9203239523728,591879368.0,BlockBuster
269,The Empire,Romance,2018-08-20,131100000.0,607000000.0,7.1,69,137.0,Hindi,Canada,Emily Stone,2018,363.0053394355454,475900000.0,BlockBuster
270,Legend Of Night,SciFi,2017-01-07,246100000.0,1048400000.0,7.0,96,149.0,French,India,Sophie Laurent,2017,326.00568874441285,802300000.0,BlockBuster
271,Last Galaxy,Action,2017-02-04,25700000.0,72337587.0,7.1,68,177.0,French,Australia,Alan Smith,2017,181.46921011673152,46637587.0,BlockBuster
272,Shadow Of Revenge,Action,2017-09-25,133586265.0,193455324.0,7.1,42,92.0,Hindi,India,Raj Mehra,2017,44.8167773835132,59869059.0,Average
273,The Night,Action,2017-06-06,113838851.0,363955198.0,7.1,78,159.0,Spanish,Australia,Raj Mehra,2017,219.7108849947897,250116347.0,BlockBuster
274,Dark Journey,Horror,2021-08-16,76006734.0,95369271.0,6.4,41,134.0,English,Canada,John Carter,2021,25.474765170149265,19362537.0,Average
275,The Kingdom,Horror,2016-04-26,52626404.0,139007980.0,7.0,92,134.0,Spanish,France,James Holloway,2016,164.14113341280168,86381576.0,BlockBuster
276,Legend Of Revenge,Comedy,2020-05-28,239800000.0,166797800.0,6.9,70,135.0,Spanish,Canada,Alan Smith,2020,-30.442952460383655,-73002200.0,Flop
277,The Secrets,Horror,2016-04-27,74203997.0,100219514.0,7.0,68,98.0,French,Australia,Raj Mehra,2016,35.05945508568764,26015517.0,Average
278,Legend Of Revenge,Horror,2019-02-06,73084017.0,122478801.0,7.0,70,134.0,Hindi,Uk,Raj Mehra,2019,67.58630139336758,49394784.0,Hit
279,Love In Warrior,Romance,2016-05-02,97437441.0,388178602.0,7.1,69,155.0,English,France,Emily Stone,2016,298.38751717627724,290741161.0,BlockBuster
280,Shadow Of Journey,Horror,2019-11-19,6420193.0,26400000.0,5.6,78,134.0,French,Canada,Emily Stone,2019,311.2025915731817,19979807.0,BlockBuster
281,The Warrior,Romance,2020-07-17,144856360.0,259164187.0,7.1,58,89.0,Spanish,India,Emily Stone,2020,78.91115516087798,114307827.0,Hit
282,The Warrior,Action,2018-04-02,14700000.0,31104608.0,6.5,73,179.0,English,Canada,James Holloway,2018,111.59597278911563,16404608.0,BlockBuster
283,Dark Dreams,Comedy,2017-07-15,199921374.0,846455424.0,6.9,70,149.0,Spanish,Usa,Raj Mehra,2017,323.3941609464929,646534050.0,BlockBuster
284,Rise Of Kingdom,Comedy,2021-01-12,83987623.0,170481984.0,7.3,70,135.0,Spanish,Usa,Alan Smith,2021,102.98465167897417,86494361.0,BlockBuster
285,Love In Galaxy,Romance,2022-11-12,36200000.0,60116328.0,7.1,74,137.0,English,Uk,John Carter,2022,66.0672044198895,23916328.0,Hit
286,Dark Destiny,Horror,2017-01-01,112100000.0,395900000.0,7.0,57,180.0,French,Australia,Sophie Laurent,2017,253.16681534344335,283800000.0,BlockBuster
287,Last Galaxy,Comedy,2017-04-10,68000000.0,259213171.0,8.4,98,135.0,Spanish,Usa,Raj Mehra,2017,281.19583970588235,191213171.0,BlockBuster
288,Dark Secrets,Drama,2020-07-09,16344920.0,70545454.0,7.0,72,113.0,English,Canada,Alan Smith,2020,331.6047677198787,54200534.0,BlockBuster
289,The Kingdom,Drama,2019-06-01,133398067.0,630765409.0,7.0,60,86.0,French,Canada,John Carter,2019,372.8444895682034,497367342.0,BlockBuster
290,Last Warrior,Horror,2017-12-12,92400000.0,196466210.0,7.0,63,134.0,English,France,Emily Stone,2017,112.62576839826839,104066210.0,BlockBuster
291,Love In Night,SciFi,2017-01-06,206916013.0,450123713.0,8.1,67,133.0,English,Australia,Sophie Laurent,2017,117.53933225071371,243207700.0,BlockBuster
292,Shadow Of Revenge,SciFi,2016-07-04,131966487.0,544400000.0,7.0,67,97.0,English,India,James Holloway,2016,312.5289779063377,412433513.0,BlockBuster
293,Rise Of Journey,Thriller,2018-10-02,132900000.0,568300000.0,7.0,62,137.0,Hindi,Australia,Raj Mehra,2018,327.614747930775,435400000.0,BlockBuster
294,Legend Of Warrior,Comedy,2018-12-25,58407411.0,180820110.0,6.9,70,144.0,English,Australia,James Holloway,2018,209.58418958169537,122412699.0,BlockBuster
295,Love In Destiny,Action,2016-10-25,118230500.0,395000000.0,7.1,68,130.0,Hindi,France,James Holloway,2016,234.09314855303833,276769500.0,BlockBuster
296,Battle Of Revenge,Action,2017-01-23,205761668.0,646325996.0,7.1,84,111.0,French,Usa,John Carter,2017,214.1138980269153,440564328.0,BlockBuster
297,Battle Of Kingdom,Action,2015-04-18,22124141.0,104327968.0,5.8,68,124.0,English,Australia,James Holloway,2015,371.5571465576901,82203827.0,BlockBuster
298,Shadow Of Kingdom,Action,2015-04-28,124000000.0,411400000.0,7.1,68,130.0,English,Australia,Raj Mehra,2015,231.7741935483871,287400000.0,BlockBuster
299,Battle Of Secrets,SciFi,2020-11-14,52500000.0,165906176.0,7.2,67,135.0,Hindi,India,James Holloway,2020,216.0117638095238,113406176.0,BlockBuster
300,Shadow Of Dreams,Comedy,2020-05-04,7833556.0,3920033.0,6.9,70,161.0,English,Canada,James Holloway,2020,-49.95844798964863,-3913523.0,Flop
301,Legend Of Revenge,SciFi,2017-10-20,55619136.0,130861337.0,5.6,67,135.0,Hindi,Australia,Emily Stone,2017,135.28113957038096,75242201.0,BlockBuster
302,Love In Galaxy,Action,2017-01-17,147800000.0,611808413.0,7.1,68,130.0,English,Uk,John Carter,2017,313.9434458728011,464008413.0,BlockBuster
303,Legend Of Empire,Action,2016-02-23,45800000.0,33159744.0,7.1,40,96.0,English,France,Sophie Laurent,2016,-27.598812227074237,-12640256.0,Flop
304,Battle Of Dreams,SciFi,2022-10-25,96800000.0,231413706.0,8.7,67,135.0,Spanish,France,Sophie Laurent,2022,139.0637458677686,134613706.0,BlockBuster
305,Last Revenge,Action,2016-05-14,56591225.0,256394773.0,5.7,68,179.0,Spanish,Australia,Sophie Laurent,2016,353.06453959955803,199803548.0,BlockBuster
306,Last Dreams,Action,2022-01-21,131923141.0,297000000.0,7.1,68,91.0,English,India,Emily Stone,2022,125.13108598589235,165076859.0,BlockBuster
307,Shadow Of Night,Horror,2016-05-05,121544380.0,238264747.0,7.0,68,173.0,Hindi,Usa,Sophie Laurent,2016,96.03106865163161,116720367.0,Hit
308,Dark Empire,Action,2018-12-27,47331856.0,130145395.0,7.1,68,141.0,English,Australia,Alan Smith,2018,174.96364182296168,82813539.0,BlockBuster
